,Name,Address,Distance to center,Score,Location score,Price (€),Link
126,Spa du SacréCœur Loft Montmartre,"Montmartre - 18º distrito, París",3.3,8.1,9.7,1911.0,https://www.booking.com/hotel/fr/spa-du-sacrecoeur-loft-montmartre-paris1.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=127&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=1141006702_397736865_8_0_0&highlighted_blocks=1141006702_397736865_8_0_0&matching_block_id=1141006702_397736865_8_0_0&sr_pri_blocks=1141006702_397736865_8_0_0__191091&from=searchresults
127,Nouvel Hôtel Eiffel,"Porte de Versailles - 15º distrito, París",3.6,7.9,,413.0,https://www.booking.com/hotel/fr/nouvel-hotel-eiffel.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=128&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=22622801_279802571_0_2_0&highlighted_blocks=22622801_279802571_0_2_0&matching_block_id=22622801_279802571_0_2_0&sr_pri_blocks=22622801_279802571_0_2_0__41318&from=searchresults
128,Appart'City Collection Paris Gare de Lyon,"Bercy - 12º distrito, París",2.9,9.0,,474.0,https://www.booking.com/hotel/fr/appart-city-collection-paris-gare-de-lyon.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=129&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=1025270004_402554136_0_2_0&highlighted_blocks=1025270004_402554136_0_2_0&matching_block_id=1025270004_402554136_0_2_0&sr_pri_blocks=1025270004_402554136_0_2_0__47378&from_sustainable_property_sr=1&from=searchresults
129,Hotel Daval,"Bastilla - 11º distrito, París",1.4,6.5,,323.0,https://www.booking.com/hotel/fr/daval.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=130&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=53616402_279813748_2_2_0&highlighted_blocks=53616402_279813748_2_2_0&matching_block_id=53616402_279813748_2_2_0&sr_pri_blocks=53616402_279813748_2_2_0__32250&from=searchresults
130,Amazing apartment 2BR4P avenue Montaigne Triangle d'Or,"Campos Elíseos - 8º distrito, París",3.5,8.2,9.9,2155.0,https://www.booking.com/hotel/fr/amazing-apartment-2br4p-avenue-montaigne-triangle-d-or.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=131&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=949992502_392176963_4_0_0&highlighted_blocks=949992502_392176963_4_0_0&matching_block_id=949992502_392176963_4_0_0&sr_pri_blocks=949992502_392176963_4_0_0__215451&from=searchresults
131,Maison Lavaud,"Montparnasse - 14º distrito, París",4.0,9.3,,1392.0,https://www.booking.com/hotel/fr/les-residences-lavaud-guesthouse.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=132&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=348723702_232186240_0_1_0&highlighted_blocks=348723702_232186240_0_1_0&matching_block_id=348723702_232186240_0_1_0&sr_pri_blocks=348723702_232186240_0_1_0__139152&from_sustainable_property_sr=1&from=searchresults
132,Eiffel Tower view Residence,"Passy - 16º distrito, París",4.0,8.5,9.7,1441.0,https://www.booking.com/hotel/fr/eiffel-tour-view-apartment.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=133&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=448965903_135261271_3_0_0&highlighted_blocks=448965903_135261271_3_0_0&matching_block_id=448965903_135261271_3_0_0&sr_pri_blocks=448965903_135261271_3_0_0__144105&from_sustainable_property_sr=1&from=searchresults
133,Bourse Feydeau,"Bourse - 2º distrito, París",1.7,9.1,9.4,2364.0,https://www.booking.com/hotel/fr/bourse-feydeau-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=134&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=1041751701_393875676_8_0_0&highlighted_blocks=1041751701_393875676_8_0_0&matching_block_id=1041751701_393875676_8_0_0&sr_pri_blocks=1041751701_393875676_8_0_0__236360&from_sustainable_property_sr=1&from=searchresults
134,B&B HOTEL Paris Porte des Lilas,"La Villette - 19º distrito, París",4.9,7.8,,263.0,https://www.booking.com/hotel/fr/b-amp-b-porte-des-lilas.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=135&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=106832802_90240278_2_2_0&highlighted_blocks=106832802_90240278_2_2_0&matching_block_id=106832802_90240278_2_2_0&sr_pri_blocks=106832802_90240278_2_2_0__26250&from_sustainable_property_sr=1&from=searchresults
135,PARIS AUTHENTIC HOUSE Entier 1920's villa Métro Line 7,"Place d'Italie - 13º distrito, París",4.4,8.5,,1405.0,https://www.booking.com/hotel/fr/maison-pour-groupe-a-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=136&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=932824117_386926067_5_0_0&highlighted_blocks=932824117_386926067_5_0_0&matching_block_id=932824117_386926067_5_0_0&sr_pri_blocks=932824117_386926067_5_0_0__140460&from_sustainable_property_sr=1&from=searchresults
136,Le Clos Des Vosges,"Hôtel-de-Ville - 4º distrito, París",1.0,9.6,10.0,2720.0,https://www.booking.com/hotel/fr/spacious-apartment-in-the-center-of-paris-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=137&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=1011649702_390748265_6_0_0&highlighted_blocks=1011649702_390748265_6_0_0&matching_block_id=1011649702_390748265_6_0_0&sr_pri_blocks=1011649702_390748265_6_0_0__272000&from=searchresults
137,Appartement Paris Tour Eiffel,"Inválidos - 7º distrito, París",3.3,8.4,,1783.0,https://www.booking.com/hotel/fr/tourville-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=138&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=123194101_361885099_2_0_0&highlighted_blocks=123194101_361885099_2_0_0&matching_block_id=123194101_361885099_2_0_0&sr_pri_blocks=123194101_361885099_2_0_0__178270&from=searchresults
138,Le Notre Dame - Luxury Apartment with Seine View,"Saint-Germain - 6º distrito, París",0.7,9.6,9.9,4050.0,https://www.booking.com/hotel/fr/apartment-grands-augustins.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=139&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=120262001_84795169_0_0_0&highlighted_blocks=120262001_84795169_0_0_0&matching_block_id=120262001_84795169_0_0_0&sr_pri_blocks=120262001_84795169_0_0_0__405014&from_sustainable_property_sr=1&from=searchresults
139,Hotel Lilas Blanc,"Porte de Versailles - 15º distrito, París",4.0,8.4,9.4,424.0,https://www.booking.com/hotel/fr/lilas-blanc.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=140&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=220013702_338119646_2_2_0&highlighted_blocks=220013702_338119646_2_2_0&matching_block_id=220013702_338119646_2_2_0&sr_pri_blocks=220013702_338119646_2_2_0__42418&from_sustainable_property_sr=1&from=searchresults
140,La Maison de Léa,"Bastilla - 11º distrito, París",1.7,9.3,9.4,556.0,https://www.booking.com/hotel/fr/la-maison-de-la-c-a.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=141&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=46825302_392841777_0_1_0&highlighted_blocks=46825302_392841777_0_1_0&matching_block_id=46825302_392841777_0_1_0&sr_pri_blocks=46825302_392841777_0_1_0__55560&from=searchresults
141,Hôtel Liège Strasbourg,"République - 10º distrito, París",1.9,7.3,,350.0,https://www.booking.com/hotel/fr/liege-strasbourg.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=142&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=5462801_384582226_0_2_0&highlighted_blocks=5462801_384582226_0_2_0&matching_block_id=5462801_384582226_0_2_0&sr_pri_blocks=5462801_384582226_0_2_0__34950&from=searchresults
142,Hôtel des Métallos,"Bastilla - 11º distrito, París",1.7,7.9,,391.0,https://www.booking.com/hotel/fr/de-mericourt.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=143&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=17379402_402345924_0_0_0&highlighted_blocks=17379402_402345924_0_0_0&matching_block_id=17379402_402345924_0_0_0&sr_pri_blocks=17379402_402345924_0_0_0__39118&from=searchresults
143,Hôtel Jardin de Cluny,"Barrio Latino - 5º distrito, París",0.8,9.1,9.6,849.0,https://www.booking.com/hotel/fr/lejardindecluny.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=144&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=5001314_94105325_2_2_0&highlighted_blocks=5001314_94105325_2_2_0&matching_block_id=5001314_94105325_2_2_0&sr_pri_blocks=5001314_94105325_2_2_0__84945&from_sustainable_property_sr=1&from=searchresults
144,Arty Paris Porte de Versailles by River,"Porte de Versailles - 15º distrito, París",4.4,6.0,,231.0,https://www.booking.com/hotel/fr/kyriad-paris-xv-brancion.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=145&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=32983203_93732795_0_2_0&highlighted_blocks=32983203_93732795_0_2_0&matching_block_id=32983203_93732795_0_2_0&sr_pri_blocks=32983203_93732795_0_2_0__23080&from=searchresults
145,Hôtel Des Batignolles,"Batignolles - 17º distrito, París",3.8,8.4,,345.0,https://www.booking.com/hotel/fr/des-batignolles.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=146&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=7992603_91462282_2_2_0&highlighted_blocks=7992603_91462282_2_2_0&matching_block_id=7992603_91462282_2_2_0&sr_pri_blocks=7992603_91462282_2_2_0__34513&from_sustainable_property_sr=1&from=searchresults
146,Pavillon Monceau,"Batignolles - 17º distrito, París",4.5,7.9,,402.0,https://www.booking.com/hotel/fr/hotelpavillonmonceau.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=147&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=5182516_338029931_0_2_0&highlighted_blocks=5182516_338029931_0_2_0&matching_block_id=5182516_338029931_0_2_0&sr_pri_blocks=5182516_338029931_0_2_0__40218&from=searchresults
147,Hôtel Coypel by Magna Arbor,"Place d'Italie - 13º distrito, París",2.6,7.8,,360.0,https://www.booking.com/hotel/fr/coypel.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=148&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=2695602_363301006_0_2_0&highlighted_blocks=2695602_363301006_0_2_0&matching_block_id=2695602_363301006_0_2_0&sr_pri_blocks=2695602_363301006_0_2_0__36018&from_sustainable_property_sr=1&from=searchresults
148,Hôtel de l'Aveyron,"Bercy - 12º distrito, París",1.8,6.3,,272.0,https://www.booking.com/hotel/fr/de-l-aveyron.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=149&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=5413604_88550683_0_2_0&highlighted_blocks=5413604_88550683_0_2_0&matching_block_id=5413604_88550683_0_2_0&sr_pri_blocks=5413604_88550683_0_2_0__27210&from=searchresults
149,Le Lampika Hôtel,"Montparnasse - 14º distrito, París",3.0,8.5,9.4,483.0,https://www.booking.com/hotel/fr/le-lampika.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=150&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=1107987603_393889822_2_2_0&highlighted_blocks=1107987603_393889822_2_2_0&matching_block_id=1107987603_393889822_2_2_0&sr_pri_blocks=1107987603_393889822_2_2_0__48270&from_sustainable_property_sr=1&from=searchresults
150,Hôtel Le Compostelle,"Hôtel-de-Ville - 4º distrito, París",0.4,8.0,9.6,597.0,https://www.booking.com/hotel/fr/le-compostelle.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=151&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460361&all_sr_blocks=28789503_390051893_0_2_0&highlighted_blocks=28789503_390051893_0_2_0&matching_block_id=28789503_390051893_0_2_0&sr_pri_blocks=28789503_390051893_0_2_0__59718&from_sustainable_property_sr=1&from=searchresults
151,Le Petit Beaumarchais Hotel & Spa,"Bastilla - 11º distrito, París",1.3,8.8,9.5,965.0,https://www.booking.com/hotel/fr/original-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=152&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460373&all_sr_blocks=37207003_88927900_0_1_0&highlighted_blocks=37207003_88927900_0_1_0&matching_block_id=37207003_88927900_0_1_0&sr_pri_blocks=37207003_88927900_0_1_0__96525&from_sustainable_property_sr=1&from=searchresults
152,Hôtel WYLD Saint Germain ex Hotel Moderne Saint Germain,"Barrio Latino - 5º distrito, París",0.9,8.1,9.4,508.0,https://www.booking.com/hotel/fr/modernestgermain.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=153&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460373&all_sr_blocks=5093407_401101631_2_2_0&highlighted_blocks=5093407_401101631_2_2_0&matching_block_id=5093407_401101631_2_2_0&sr_pri_blocks=5093407_401101631_2_2_0__50838&from=searchresults
153,Paris Rooms & Dreams Hotel,"Montmartre - 18º distrito, París",3.6,7.6,,226.0,https://www.booking.com/hotel/fr/paris-rooms-amp-dreams.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=154&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460373&all_sr_blocks=1230440706_395032145_0_2_0&highlighted_blocks=1230440706_395032145_0_2_0&matching_block_id=1230440706_395032145_0_2_0&sr_pri_blocks=1230440706_395032145_0_2_0__22560&from=searchresults
154,Beautiful studio - 20' walking from Montmartre,"Montmartre - 18º distrito, París",4.0,7.9,,305.0,https://www.booking.com/hotel/fr/beautiful-studio-20-walking-from-montmartre.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=155&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460373&all_sr_blocks=945754301_390616886_2_0_0&highlighted_blocks=945754301_390616886_2_0_0&matching_block_id=945754301_390616886_2_0_0&sr_pri_blocks=945754301_390616886_2_0_0__30450&from_sustainable_property_sr=1&from=searchresults
